TimePeriodLabel,date,cases,deaths,newcases,newdeaths,Indicator,Group,State,Subgroup,Phase,TimePeriod,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange,SymptomType,Subgroup2
Sep 16 - Sep 28,9/28/2020,7176979,204952,37360,350,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/28/2020,7176979,204952,37360,350,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/28/2020,7176979,204952,37360,350,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/29/2020,7220676,205878,43697,926,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/29/2020,7220676,205878,43697,926,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/29/2020,7220676,205878,43697,926,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/20/2020,6825949,199367,36356,213,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/20/2020,6825949,199367,36356,213,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/20/2020,6825949,199367,36356,213,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/21/2020,6880899,199797,54950,430,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/21/2020,6880899,199797,54950,430,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/21/2020,6880899,199797,54950,430,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/22/2020,6918290,200738,37391,941,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/22/2020,6918290,200738,37391,941,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/22/2020,6918290,200738,37391,941,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/23/2020,6959841,201828,41551,1090,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/23/2020,6959841,201828,41551,1090,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/23/2020,6959841,201828,41551,1090,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 16 - Sep 28,9/24/2020,7005043,202713,45202,885,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,25,24.5,25.6,24.5 - 25.6,,Depressive,United States
Sep 16 - Sep 28,9/24/2020,7005043,202713,45202,885,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,37.2,36.6,37.9,36.6 - 37.9,,Anxiety or Depressive,United States
Sep 16 - Sep 28,9/24/2020,7005043,202713,45202,885,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,15,9/16/2020 0:00,9/28/2020 0:00,32.6,32,33.2,32.0 - 33.2,,Anxiety,United States
Sep 2 - Sep 14,9/2/2020,6121948,185639,32444,1076,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/2/2020,6121948,185639,32444,1076,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/2/2020,6121948,185639,32444,1076,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/3/2020,6168342,186717,46394,1078,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/3/2020,6168342,186717,46394,1078,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/3/2020,6168342,186717,46394,1078,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/4/2020,6220446,187697,52104,980,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/4/2020,6220446,187697,52104,980,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/4/2020,6220446,187697,52104,980,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/5/2020,6262700,188409,42254,712,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/5/2020,6262700,188409,42254,712,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/5/2020,6262700,188409,42254,712,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/6/2020,6292699,188820,29999,411,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/6/2020,6292699,188820,29999,411,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/6/2020,6292699,188820,29999,411,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/11/2020,6465766,192858,47568,1227,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/11/2020,6465766,192858,47568,1227,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/11/2020,6465766,192858,47568,1227,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/12/2020,6504870,193559,39104,701,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/12/2020,6504870,193559,39104,701,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/12/2020,6504870,193559,39104,701,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/13/2020,6538213,193958,33343,399,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/13/2020,6538213,193958,33343,399,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/13/2020,6538213,193958,33343,399,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/14/2020,6575100,194408,36887,450,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/14/2020,6575100,194408,36887,450,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/14/2020,6575100,194408,36887,450,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/15/2020,6614317,195689,39217,1281,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/15/2020,6614317,195689,39217,1281,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/15/2020,6614317,195689,39217,1281,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/7/2020,6317865,189083,25166,263,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/7/2020,6317865,189083,25166,263,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/7/2020,6317865,189083,25166,263,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/8/2020,6346806,189541,28941,458,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/8/2020,6346806,189541,28941,458,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/8/2020,6346806,189541,28941,458,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/9/2020,6380138,190716,33332,1175,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/9/2020,6380138,190716,33332,1175,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/9/2020,6380138,190716,33332,1175,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 2 - Sep 14,9/10/2020,6418198,191631,38060,915,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,24.4,23.9,25,23.9 - 25.0,,Depressive,United States
Sep 2 - Sep 14,9/10/2020,6418198,191631,38060,915,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,36.2,35.5,36.8,35.5 - 36.8,,Anxiety or Depressive,United States
Sep 2 - Sep 14,9/10/2020,6418198,191631,38060,915,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,14,9/2/2020 0:00,9/14/2020 0:00,31.6,31,32.1,31.0 - 32.1,,Anxiety,United States
Sep 30 - Oct 12,10/1/2020,7309152,207699,46418,847,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/1/2020,7309152,207699,46418,847,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/1/2020,7309152,207699,46418,847,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/2/2020,7362732,208564,53580,865,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/2/2020,7362732,208564,53580,865,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/2/2020,7362732,208564,53580,865,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/3/2020,7410511,209273,47779,709,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/3/2020,7410511,209273,47779,709,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/3/2020,7410511,209273,47779,709,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,9/30/2020,7262734,206852,42058,974,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,9/30/2020,7262734,206852,42058,974,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,9/30/2020,7262734,206852,42058,974,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/7/2020,7603865,211752,53017,996,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/7/2020,7603865,211752,53017,996,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/7/2020,7603865,211752,53017,996,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/8/2020,7660248,212680,56383,928,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/8/2020,7660248,212680,56383,928,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/8/2020,7660248,212680,56383,928,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/9/2020,7719210,213595,58962,915,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/9/2020,7719210,213595,58962,915,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/9/2020,7719210,213595,58962,915,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
Sep 30 - Oct 12,10/10/2020,7770858,214187,51648,592,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,32.4,31.7,33.1,31.7 - 33.1,,Anxiety,United States
Sep 30 - Oct 12,10/10/2020,7770858,214187,51648,592,Symptoms of Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,25.4,24.8,26,24.8 - 26.0,,Depressive,United States
Sep 30 - Oct 12,10/10/2020,7770858,214187,51648,592,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2,16,9/30/2020 0:00,10/12/2020 0:00,37.5,36.8,38.2,36.8 - 38.2,,Anxiety or Depressive,United States
